ID,Lloc,Data,Hora,P.1,P.1.1,P.1.2,P.2,P.3,P.4,P.5,P.6.1,P.6.2,P.7.1,P.7.2,P.7.3,P.8.1,P.8.2,P.8.3,P.8.4,P.8.5,P.8.6,P.8.7,P.8.8,P.8.9,P.8.10,P.8.11,P.8.12,P.8.13,P.9.1,P.9.2,P.9.3,P.9.4,P.9.5,P.9.6,P.9.7,P.9.8,P.9.9,P.9.10,P.9.11,P.9.12,P.9.13,P.9.14,P.9.15,P.9.16,P.9.17,P.9.18,P.9.19,P.9.20,P.9.21,P.9.22,P.10,P.11,P.12,P.12.1,P.12.2,P.13.1,P.13.2,P.13.3,P.13.4,P.13.5,P.13.6,P.13.7,P.13.8,P.13.9,P.13.10,P.13.11,P.13.12,P.13.13,P.13.14,P.14,P.15,P.16,P.17.1,P.17.2,Observacions
,NA,NA,NA,2,7,87,1,2,2,32,6,7,VIH,Clamidia,"Angoixa, Patiment",3,3,3,2,2,1,1,NA,1,1,1,1,1,4,3,1,2,2,2,3,4,2,1,4,3,1,4,NA,NA,2,3,4,NA,3,1,21,1,2,NA,NA,1,1,2,2,2,2,1,2,1,1,1,2,11,2,2,1,3,3,2,
,NA,NA,NA,2,7,87,1,2,4,26,3,4,"VIH, Sífilis","Infecciones, Fongs",98,4,4,4,3,3,3,2,3,2,NA,NA,3,2,1,1,1,1,1,1,NA,1,1,NA,1,1,2,2,NA,NA,NA,3,2,3,3,1,15,2,2,NA,NA,1,1,1,2,2,1,1,2,2,1,1,2,1,6,4,4,1,4,3,
,NA,NA,NA,2,7,87,1,2,3,20,3,5,"VIH,","Clamidia, Fongs, Infecciones, Gonorreo",Malestar psicológico,4,4,4,4,4,3,2,4,3,3,2,3,1,2,1,1,1,1,1,2,2,1,1,2,3,1,2,1,3,3,3,1,NA,2,2,14,1,1,2,60,1,1,2,2,1,1,1,1,2,1,1,1,2,1,4,4,1,4,4,
,NA,NA,NA,2,7,87,1,2,1,18,3,5,"VIH, Gonorreoa, Sífilis","Fongs, herpes",Embarassos,4,4,4,4,4,3,3,4,3,4,2,4,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,4,2,NA,2,2,15,1,1,2,24,1,1,1,1,1,1,1,2,2,2,1,1,11,6,5,4,1,3,4,
,NA,NA,NA,2,13,80,1,2,2,23,2,3,"VIH,",Infecciones,Embarassos,4,4,3,3,4,4,3,3,3,3,1,2,1,1,1,1,1,1,1,1,3,1,1,3,3,2,2,3,NA,3,3,2,NA,2,1,16,1,2,NA,NA,1,1,2,1,2,1,1,2,2,1,1,1,11,1,2,3,1,2,3,
,NA,NA,NA,2,13,81,1,2,3,21,3,4,VIH,VPH,Embarassos,4,4,4,4,4,2,1,4,2,4,1,3,2,2,2,1,1,1,2,2,3,1,1,2,2,1,3,2,2,3,NA,2,NA,2,1,14,1,1,2,3,1,1,2,1,2,2,1,1,2,1,1,1,1,1,3,3,1,4,4,"Opina que en la pregunta sobre la orientación sexual se tendría que añadir una categoría: ""no está seguro"""
,NA,NA,NA,2,6,73,2,2,3,20,2,5,"SIDA, Gonorrea, VPH, Cáncer","Fongs, Infecció de orina",Embarassos,4,4,4,4,3,3,3,4,2,3,1,4,1,3,2,2,1,2,2,1,3,1,1,3,3,1,3,3,3,1,3,3,3,2,1,18,1,2,NA,NA,2,1,2,1,2,1,1,NA,NA,1,1,2,2,2,2,2,1,3,3,Bona disposició
,NA,NA,NA,2,6,73,2,2,1,18,3,NA,SIDA,Fongs,No tenir estabilitat mental,4,3,3,3,4,2,2,3,2,4,1,3,1,2,2,1,1,1,1,1,2,1,1,3,3,1,4,3,3,1,2,3,4,3,1,16,1,1,1,18,1,1,2,1,1,2,1,2,1,1,1,2,1,4,4,2,1,2,3,Molt bona disposició
,NA,NA,NA,2,6,74,2,2,2,20,3,NA,"SIDA, VPH",Candidiasis,Embarassos no desitjats,4,3,4,4,4,2,2,2,1,4,1,4,1,2,2,1,1,1,1,1,4,1,1,2,3,1,3,1,3,2,3,2,3,2,3,13,1,1,1,18,1,1,2,1,1,1,1,2,1,1,1,1,1,10,6,2,2,2,4,Una mica reàcia al principi però desprès va acceptar ser enquestada
,NA,NA,NA,2,7,87,1,2,1,18,3,5,"SIDA, Heptatitis","Fongs, Herpes","Embarassos no desitjats, Ladillas",3,3,4,2,2,2,1,2,1,2,1,3,1,2,2,1,1,1,1,4,4,2,1,3,3,1,3,3,2,1,3,1,3,3,1,16,1,1,2,10,1,1,2,1,2,1,1,2,2,2,1,2,1,1,3,2,1,NA,4,Considera que l'enquesa és molt bona i suggereix que s'haurien de fer més sovint aquest tipus d'enquestes per saber com i quan es tenen relacions se
,NA,NA,NA,2,7,87,1,2,1,23,3,NA,"SIDA, Sífilis, Herpes",98,Embarassos no desitjats,4,4,4,4,4,4,3,4,3,4,1,4,1,2,2,1,1,1,1,1,3,1,1,3,1,1,3,3,3,1,3,2,3,3,1,16,1,2,NA,NA,1,1,2,2,2,1,1,2,2,1,1,1,1,6,3,2,1,3,3,Ha estat molt amable
,NA,NA,NA,2,7,88,2,2,2,20,1,2,"SIDA, Sífilis, Hepatitis","Infecciones, Virus",98,4,4,4,3,4,4,2,4,3,4,1,4,2,2,2,1,1,1,1,1,3,1,1,3,1,2,3,2,3,1,3,3,3,2,1,16,1,2,NA,NA,1,1,1,1,1,1,2,NA,1,1,1,1,4,6,3,1,2,3,3,Ben disposada
,NA,NA,NA,2,7,88,2,2,2,22,3,4,"SIDA, Sífilis",Infecciones,Embarassos no desitjats,4,4,4,4,4,2,1,4,1,4,1,4,1,3,2,1,2,1,1,3,4,4,1,4,3,1,3,1,4,2,3,2,2,3,2,18,1,1,1,17,1,1,2,1,2,2,1,2,2,1,2,1,1,6,4,1,2,3,3,
,NA,NA,NA,2,8,110,1,2,1,19,3,4,"SIDA, Infecciones vaginales y de pene",98,98,3,2,3,2,2,1,1,2,1,2,1,2,1,3,3,1,2,2,2,3,3,2,1,3,3,1,3,3,3,1,3,3,NA,3,1,NA,1,2,NA,NA,1,1,1,1,2,1,1,2,1,2,2,2,2,6,2,1,4,2,2,Trobat en grup molt distès i relaxat
,NA,NA,NA,2,8,110,1,2,1,18,5,7,"SIDA, Hepatitis","Sífilis, Gonorrea, Herpes",Embarassos y ladillas,4,4,3,4,4,2,1,4,2,4,1,4,2,3,2,1,1,2,1,3,4,4,1,3,3,2,1,3,3,1,3,3,3,3,1,15,1,2,NA,NA,1,1,2,2,2,2,1,2,2,1,1,2,11,1,4,1,2,4,4,Del mateix grup. Ben disposat
,NA,NA,NA,2,8,110,1,2,1,20,3,6,"SIDA, Embarassos no desitjats, Gonorrea","Infección urinaria, herpes",98,4,4,3,3,2,1,1,2,2,3,2,2,1,2,2,1,1,1,1,3,4,1,1,4,3,1,3,2,3,1,2,4,1,1,1,17,1,2,NA,NA,1,1,1,1,1,1,1,2,2,1,1,1,4,4,3,2,1,3,2,Aquesta persona va demanar ser enquestat
,NA,NA,NA,2,13,80,2,2,1,19,3,5,"SIDA, Sífilis, Hepatitis",Ladillas,Embarassos y ladillas,4,4,4,4,4,3,2,3,2,3,1,3,1,2,1,1,1,1,1,4,4,1,1,3,2,1,NA,3,3,1,3,2,NA,2,1,16,1,2,NA,NA,1,1,2,2,2,1,1,2,2,1,2,2,2,6,3,3,2,4,2,
,NA,NA,NA,2,13,81,1,2,2,28,3,4,"VIH, Hepatitis","Fongs, Ladillas",Risc de embaràs i d'higene,4,4,4,4,4,2,1,4,1,4,1,4,1,2,1,1,2,1,1,1,2,1,1,2,2,1,2,1,2,1,2,2,4,2,1,17,1,2,NA,NA,1,1,2,2,2,2,1,2,2,1,2,1,10,10,2,3,1,2,1,
,NA,NA,NA,2,7,87,2,2,4,24,3,4,"Sexo sin protección, VIH",Herpes,Infecciones,4,4,4,4,3,2,2,4,2,4,2,4,1,2,2,1,1,1,1,1,1,1,1,3,3,1,2,1,2,2,2,2,2,2,2,15,1,2,NA,NA,1,2,2,1,2,2,1,2,2,1,2,2,4,4,3,4,1,4,4,
,NA,NA,NA,2,7,87,2,2,1,21,3,5,"SIDA, Sífilis, Hepatitis","Ladillas, Gonorrea",Embarassos no desitjats,4,4,4,4,4,3,2,3,2,3,1,3,1,2,2,1,3,1,1,2,3,1,2,3,2,1,NA,3,3,1,3,2,NA,3,1,17,1,2,NA,NA,1,1,2,1,2,2,1,1,2,1,1,2,1,7,2,1,2,3,4,
,NA,NA,NA,2,7,87,2,2,1,21,3,4,SIDA,Ladillas,Gonorrea,4,3,2,4,4,3,1,4,1,4,1,4,1,2,2,1,1,2,1,1,3,3,1,2,3,1,2,3,3,3,3,3,3,3,3,17,2,1,2,4,1,1,2,1,1,1,1,2,2,1,1,1,2,6,5,1,1,2,2,
,NA,NA,NA,2,7,87,2,2,1,19,3,5,"SIDA, Sífilis, Hepatitis",Ladillas,Embarassos no desitjats,4,4,3,4,4,4,2,4,2,4,1,4,1,3,2,1,1,1,1,3,4,1,1,4,1,2,4,1,3,1,3,3,3,3,1,16,3,2,NA,NA,2,1,1,2,1,2,1,2,2,1,1,2,2,7,4,1,1,2,3,
,NA,NA,NA,2,13,81,2,2,2,25,1,2,"VIH, VPH, Sífilis","Candidiasis, petites herides",Embarass y depresió,3,3,3,4,4,3,3,3,3,3,1,3,1,2,2,1,1,NA,NA,1,2,1,1,2,2,2,3,1,3,1,3,2,3,2,2,14,1,2,NA,NA,1,1,2,1,2,1,1,2,1,1,1,1,1,6,4,2,1,4,3,"A la pregunta de práctica sexual, falta la opción: ""parejas sexuales esporádicas"""
,NA,NA,NA,2,13,81,2,2,2,22,3,NA,"SIDA, Hepatitis","Infección de orina, ladillas",Embarassos no desitjats,3,3,4,2,2,2,2,2,1,3,1,3,1,2,2,1,1,2,1,2,4,1,1,4,2,1,2,3,4,2,4,1,4,2,2,14,1,1,1,48,1,1,1,1,1,1,2,2,1,1,1,2,2,6,5,3,2,4,4,
,NA,NA,NA,2,13,80,2,2,2,19,3,5,"SIDA, Sífilis, Hepatitis","Gonorrea, ladillas",Embarassos no desitjats,4,4,2,4,4,3,1,4,2,4,1,4,2,2,2,1,2,1,1,1,4,1,1,4,3,1,2,3,3,1,3,4,NA,3,1,17,1,2,NA,NA,1,1,2,1,2,2,1,2,1,1,1,2,2,6,NA,2,2,4,4,
,NA,NA,NA,2,13,80,1,2,2,19,1,2,"Sífilis, SIDA, Gonorrea, Hepatitis","Ladillas, Papiloma",98,4,4,4,3,4,3,2,4,3,3,2,4,2,3,2,1,1,1,1,4,3,1,4,1,3,2,2,3,3,1,3,3,NA,NA,1,15,2,2,NA,NA,2,1,1,2,2,1,1,1,2,1,1,1,6,6,3,2,1,2,3,
,NA,NA,NA,2,13,80,1,2,4,23,3,4,"SIDA, Sífilis, Gonorrea, Hepatitis","Herpes, Fongs, Verrugas, Ladillas",Embarassos no desitjats,4,4,4,4,4,2,2,4,2,4,2,4,1,2,2,1,1,1,1,2,4,4,1,2,2,2,2,2,3,2,3,1,2,3,2,16,1,2,NA,NA,1,1,2,1,1,2,1,1,1,1,1,2,2,9,3,4,1,4,2,"Hay una parte de la pregunta número 9, que no queda bien claro en el momento en que las tiene que responder un hombre, y en el caso que la responda,"
,NA,NA,NA,2,13,80,2,2,3,20,3,4,"SIDA, Hepatitis, Gonorrea, Sífilis, Cáncer","Herpes, Ladillas, Cándida, Verrugas, Fongs",Embaras,4,4,4,4,4,2,1,4,1,4,1,4,1,3,2,1,1,1,2,1,4,1,1,2,3,1,3,2,3,1,3,2,3,2,1,17,1,1,1,30,2,1,NA,1,2,2,1,2,2,2,2,1,4,4,5,2,1,2,3,
,NA,NA,NA,2,7,87,2,2,3,20,3,5,"Sífilis, VIH, Gonorrea",99,Embarassos no desitjats,4,4,4,4,4,3,2,4,2,4,2,4,2,2,3,1,2,2,2,2,3,2,2,3,3,2,2,3,3,1,3,3,3,3,1,16,1,2,NA,NA,2,1,2,1,2,2,1,1,2,1,2,2,2,6,2,1,1,4,4,
,NA,NA,NA,2,7,87,2,2,3,24,1,3,"SIDA, Hepatitis, Sífilis","Ladillas, VPH",98,4,4,4,4,4,3,3,4,3,4,2,4,2,2,2,1,2,1,2,2,3,1,1,2,2,1,3,3,3,2,3,2,3,3,2,16,1,1,1,36,1,1,2,2,1,1,1,1,1,1,1,1,2,9,4,2,1,3,1,
,NA,NA,NA,2,7,87,2,2,4,25,1,3,"SIDA, Hepatitis, Sífilis, Gonorrea, VPH","Fongs, Cándida","Irritaciones, Embarassos no desitjats",4,4,4,4,4,4,3,4,4,4,1,4,1,2,2,1,2,1,1,1,3,1,1,1,2,1,2,1,3,1,3,3,3,2,1,14,1,1,1,18,1,1,2,1,1,1,1,1,2,1,1,1,1,2,5,2,1,2,2,
,NA,NA,NA,2,7,87,2,4,4,30,2,3,"SIDA, Heptatitis","Fongs, Cándidas, Herpes",Embarassos,4,4,4,4,4,1,1,3,1,3,1,3,1,2,2,1,1,1,1,1,2,1,1,3,1,1,2,1,3,1,2,2,2,2,1,16,1,1,1,120,1,1,1,1,1,1,1,1,1,1,2,2,1,6,4,2,1,2,2,
,NA,NA,NA,2,7,87,2,2,3,21,3,5,"SIDA, SÍFILIS, Hepatitis",Lesión pélvica,Bebés,4,4,3,3,4,3,2,2,2,2,1,2,1,2,2,2,2,2,2,3,3,3,2,3,3,2,3,3,3,2,4,3,3,2,2,18,1,2,NA,NA,2,1,2,2,2,2,1,2,2,1,1,2,NA,NA,2,1,1,4,4,
,NA,NA,NA,2,7,87,2,2,3,26,3,5,"SIDA, Hepatitis, Sífilis","Ladillas, Infecciones urinarias",Embaras,4,4,4,4,4,3,2,4,2,4,2,4,1,2,2,1,1,1,1,1,3,1,1,1,1,1,2,2,3,1,2,1,3,2,1,17,1,1,1,60,1,1,1,2,1,1,2,2,1,1,2,1,2,6,5,4,1,2,NA,
,NA,NA,NA,2,7,86,2,2,2,21,3,5,"SIDA, Hepatitis",Sífilis,98,2,2,3,4,2,1,1,2,1,2,1,NA,1,2,2,1,2,1,1,2,3,3,1,3,2,1,2,3,3,2,3,1,3,3,1,18,1,1,1,60,1,1,2,1,2,1,2,2,1,1,1,1,11,10,4,2,2,3,3,
,NA,NA,NA,2,7,86,2,2,2,23,1,5,"SIDA, Sífilis",Fongs,98,4,3,4,3,4,4,2,3,1,3,1,2,1,2,2,1,2,1,1,2,2,1,1,2,2,1,2,3,3,1,3,3,3,3,1,18,1,2,NA,NA,1,1,NA,1,2,2,2,2,2,2,2,2,NA,NA,3,2,1,1,4,
,NA,NA,NA,2,8,110,1,2,4,29,3,5,"Sífilis, VIH, Hepatitis","Fongs, Berrugues, Gonorrea, Herpes, Lepra","Embarassos, Remordiments",4,4,4,4,4,3,3,4,3,3,1,3,1,2,2,1,1,1,1,1,3,1,1,2,3,2,2,2,3,1,3,1,2,2,NA,19,1,2,NA,NA,1,1,2,1,2,2,1,2,2,1,1,1,2,1,3,3,1,2,2,Grup6T
,NA,NA,NA,2,8,110,2,2,4,23,3,5,"Embarassos, VIH","Papil·loma humà, Infeccions",98,4,4,4,4,4,3,1,4,2,4,1,4,1,2,2,1,1,1,1,1,3,1,1,2,3,1,3,3,3,1,NA,1,NA,2,1,18,1,1,1,18,1,1,22,2,2,2,1,2,2,2,1,2,2,2,5,3,1,4,4,
,NA,NA,NA,2,8,110,2,2,1,23,1,5,VIH,Fongs,Embarassos,4,4,4,3,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,3,NA,3,3,1,NA,2,3,15,1,1,1,36,1,1,2,2,2,1,1,2,1,1,1,1,1,6,5,4,1,3,3,
,NA,NA,NA,2,8,101,1,2,2,20,5,6,"VIH, Gonorrea",Herpes,"Embarassos, Remordiments",4,3,2,4,4,2,2,4,2,4,1,4,1,2,3,1,1,1,1,1,3,2,1,3,3,1,2,3,3,1,3,2,NA,2,NA,17,3,2,NA,0,2,2,1,1,2,1,1,2,2,1,1,1,4,6,2,3,2,2,3,
,NA,NA,NA,2,8,110,1,2,2,21,3,5,"VIH, Gonorrea, Hepatitis, Sífilis","Herpes, Fongs",98,3,4,4,4,3,2,2,4,2,3,1,4,1,2,2,1,2,1,1,1,4,3,1,3,3,1,4,1,3,3,2,3,3,3,3,16,1,1,2,54,1,1,2,1,1,1,1,2,2,1,1,2,2,6,4,1,2,4,2,
,NA,NA,NA,2,8,110,1,2,3,24,3,6,"VIH, Hepatitis, Sífilis","Herpes, Hepatitis A",Embarassos,4,3,4,3,3,1,1,3,1,3,1,2,1,2,2,1,1,1,1,1,3,1,1,2,3,1,2,2,3,1,3,1,3,2,NA,16,1,2,NA,NA,1,1,2,1,2,2,1,2,2,1,1,1,NA,NA,3,3,1,4,4,
,NA,NA,NA,2,8,106,1,2,1,19,1,5,"VIH, Clamidia",98,Herpes,4,2,4,4,2,NA,1,NA,NA,2,1,1,1,2,2,2,2,2,2,NA,NA,2,2,3,3,2,3,3,3,3,3,3,3,3,1,16,1,2,NA,NA,1,1,1,1,1,2,1,2,1,1,1,1,4,4,2,1,2,3,4,
,NA,NA,NA,2,8,110,2,2,2,20,3,5,VIH,Fongs,Embarassos,4,2,3,4,4,3,2,4,2,3,1,3,1,2,2,1,2,1,1,1,4,1,1,3,3,1,3,3,3,1,NA,2,NA,2,1,118,1,1,1,3,1,1,2,2,2,1,1,1,1,1,1,2,7,7,5,3,1,3,3,
,NA,NA,NA,2,8,115,2,2,2,20,1,5,"VIH, Gonorrea",Herpes,"Embarassos, Infeccions",4,4,4,4,4,2,1,NA,1,4,1,4,1,2,3,1,2,1,1,1,3,1,1,3,3,2,1,3,3,1,3,2,3,2,1,15,1,2,NA,NA,2,1,2,1,2,1,1,2,1,2,1,2,NA,NA,3,2,1,2,3,
,NA,NA,NA,2,8,96,2,2,2,20,1,5,"Hepatitis, VIH, Gonorrea",Herpes,Embarassos,4,4,4,NA,4,1,1,NA,1,4,1,4,1,2,2,1,1,2,1,2,3,1,1,3,2,2,3,1,3,1,3,3,3,2,1,13,1,2,NA,NA,2,1,1,1,1,2,1,2,1,1,1,2,NA,NA,2,1,1,3,4,
,NA,NA,NA,2,8,93,2,2,1,23,3,5,"VIH, Hepatitits, Gonorrea, Papil·loma humà","Infeccions, Fongs, Parasits",Embarassos no dessitjats,4,4,4,4,4,3,1,4,3,3,1,3,1,3,3,1,2,1,1,1,3,1,1,2,2,1,2,3,3,2,3,1,3,2,2,14,1,1,1,5,2,1,1,1,1,1,1,2,1,2,1,1,12,6,5,2,1,4,3,
,NA,NA,NA,2,8,103,1,2,2,19,3,4,VIH,"Sífilis, Gonorrea, Mononucleosi","Fisures anals/ vaginals , Mononucleosi, Ladilles",4,3,4,1,4,4,4,2,3,4,4,4,4,4,3,1,1,1,3,4,4,4,1,4,3,1,2,3,NA,1,NA,3,NA,3,1,NA,1,NA,NA,NA,2,1,2,1,2,1,1,2,2,1,1,2,11,4,1,1,1,4,NA,
,NA,NA,NA,2,8,104,2,2,1,21,3,4,"VIH, Hepatitis","Fongs,",Embarassos                                                                                                                                                                                                                                                                                                    Embarassos no desitjats,4,3,4,3,3,2,1,3,1,3,1,3,1,1,2,1,1,2,1,1,2,1,1,2,2,2,2,3,3,1,3,2,2,2,1,17,1,2,NA,NA,2,1,2,2,1,1,2,1,2,1,1,2,8,6,1,2,2,3,3,
,NA,NA,NA,2,8,115,1,2,2,19,1,5,"VIH, Gonorrea, Sifilis",Refredats,98,4,4,4,4,4,1,1,4,1,3,1,3,1,2,2,1,1,1,1,1,4,4,1,3,2,1,2,3,3,1,3,3,3,3,1,18,1,1,2,3,1,1,1,2,2,2,2,2,2,2,1,2,2,3,4,3,1,2,3,
,NA,NA,NA,2,8,106,2,2,4,22,3,5,"VIH, Sífilis",98,Embarassos no dessitjats,4,3,4,3,3,2,1,3,1,3,1,3,1,2,2,1,1,2,1,2,2,2,2,2,3,1,2,3,3,1,4,4,4,2,1,18,1,2,NA,NA,1,1,2,2,2,1,1,2,2,2,2,1,2,1,NA,2,2,4,3,
,NA,NA,NA,2,8,99,2,2,1,23,3,4,"VIH, Papil·loma humà","Clamidia, Hepatitis, Herpes",98,4,3,2,4,3,3,2,4,2,3,1,3,1,2,2,1,1,2,2,4,2,1,1,2,1,1,2,1,3,2,3,2,NA,2,2,17,1,2,NA,NA,1,1,2,1,2,1,1,1,1,2,1,2,2,6,5,2,2,3,3,
,NA,NA,NA,2,8,99,2,2,3,20,3,5,"VIH, Sífilis, Gonorrea","Parasits, Herpes",Refredats,4,3,4,3,3,3,2,3,2,3,1,3,1,3,2,2,2,2,2,4,4,4,2,4,4,1,4,3,3,1,3,3,4,3,1,18,1,2,NA,NA,1,1,1,1,1,2,1,1,2,1,1,1,2,6,NA,1,1,4,4,
,NA,NA,NA,2,8,98,1,2,2,19,1,2,"VIH, Sífilis, Gonorrea",Refredats,98,4,4,4,4,4,4,4,4,4,3,2,4,4,2,2,1,1,1,1,1,3,4,1,3,3,1,2,3,3,1,3,3,3,2,1,15,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,4,2,1,2,4,
,NA,NA,NA,2,8,107,2,2,1,18,3,5,VIH,Fongs,Embarassos,4,3,3,3,3,3,NA,3,2,3,1,3,2,3,3,2,2,2,2,NA,4,NA,2,4,2,2,3,3,3,2,3,3,3,3,NA,18,1,2,NA,NA,2,1,1,2,2,1,1,1,1,1,1,1,7,7,NA,1,1,4,4,
,NA,NA,NA,2,8,95,2,2,1,21,3,5,VIH,Infeccions,Embaràç,4,4,4,4,4,2,2,4,2,4,1,4,2,2,2,1,1,1,NA,1,4,1,1,4,4,2,4,2,4,1,4,4,4,4,1,17,1,1,1,5,1,1,2,2,2,2,1,2,2,2,2,2,1,6,5,2,1,4,3,
,NA,NA,NA,2,8,110,2,2,1,22,1,2,"VIH, Hepatitis","Fongs, Clamidia",Embarassos no desitjats,4,2,3,1,3,1,1,2,1,3,2,2,1,3,2,1,1,1,1,2,3,1,1,3,2,1,NA,1,NA,1,NA,2,NA,3,1,15,1,1,1,7,2,1,2,1,1,1,1,2,1,1,1,2,4,6,5,2,1,2,2,
,NA,NA,NA,2,8,106,2,2,1,18,3,4,VIH,98,Embarassos  no desitjats,4,3,4,3,4,3,2,3,2,3,1,3,1,3,2,1,1,1,1,3,3,1,1,2,3,1,3,3,3,1,3,2,3,2,1,17,1,2,NA,NA,1,1,2,2,2,2,1,2,1,1,1,1,NA,6,3,2,1,2,3,
,NA,NA,NA,2,8,106,2,2,3,19,3,5,"VIH, Sifilis, Gonorrea","Herpes, Parasits, desgarraments, Infeccions d´orina",Embaràç,4,4,4,4,4,3,2,4,2,3,1,3,1,2,3,1,2,1,1,1,4,1,1,4,2,1,2,1,3,2,3,4,3,2,2,15,1,1,1,1,1,1,NA,1,1,1,1,NA,2,1,1,1,1,6,5,2,1,3,2,
,NA,NA,NA,2,8,115,2,2,1,18,3,4,VIH,"Fongs, Sífilis",Embarassos no desitjats,4,3,4,3,3,3,2,3,2,3,1,3,1,3,2,1,2,1,1,2,3,2,1,3,3,1,NA,3,3,3,3,3,3,3,1,15,3,2,NA,NA,1,1,NA,2,2,1,1,1,2,1,1,1,2,6,NA,2,1,3,3,
,NA,NA,NA,2,8,96,2,2,2,30,3,4,"VIH, Hepatitis, Sifilis, Gonorrea, Fongs","Sífilis, Gonorrea, Fongs",Embarassos no desitjats,3,4,3,4,4,3,1,3,2,3,1,3,1,2,2,1,2,1,1,2,2,1,1,2,1,2,2,3,3,2,3,1,3,3,2,15,3,1,1,2,1,1,2,2,2,1,2,2,1,1,1,1,2,9,5,4,2,2,2,
,NA,NA,NA,2,8,134,2,2,3,20,3,5,"VIH, Sifilis,Gonorrea","Herpes, Parasits, Desgarraments, Infeccions",Embarassos no desitjats,4,4,4,4,4,3,2,4,2,3,1,4,1,3,2,1,2,1,1,1,4,1,1,4,3,1,3,3,3,1,NA,4,4,2,1,18,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,NA,5,2,1,3,3,
,NA,NA,NA,2,8,96,2,2,2,31,1,2,"VIH, Enfermetat del petò",Parasits,Embarassos,4,4,4,3,3,1,1,3,1,3,1,3,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,3,3,4,2,4,3,1,17,1,2,NA,NA,1,1,2,2,2,2,1,2,1,1,2,1,2,7,4,2,2,1,3,
,NA,NA,NA,2,8,111,2,2,4,23,5,NA,"VIH, Sífilis","Papil·loma humà, Fongs",Embarassos,3,2,3,4,4,2,1,3,1,3,1,3,1,2,2,2,2,2,2,NA,3,3,2,3,2,1,NA,3,3,2,NA,2,3,2,1,17,1,2,NA,NA,2,1,2,1,2,2,1,2,2,2,2,1,7,7,2,1,1,3,3,
,NA,NA,NA,2,8,110,2,2,1,24,3,4,"VIH, Papil·loma humà",Fongs,98,4,3,4,4,4,1,1,4,1,4,1,4,1,2,2,1,1,1,1,NA,3,NA,1,2,2,1,3,2,3,2,3,1,3,2,2,15,1,1,1,6,1,1,1,1,1,1,1,2,1,1,1,1,11,NA,4,4,1,3,2,
,NA,NA,NA,2,8,110,2,2,1,23,3,4,VIH,Infeccions,Embarassos no dessitjats,4,4,4,4,4,2,1,3,1,3,1,3,1,2,2,1,2,1,1,1,4,NA,1,4,3,1,2,2,3,1,4,2,4,2,NA,16,1,2,NA,NA,1,1,2,2,1,1,1,2,1,1,1,1,6,5,3,2,1,2,3,
,NA,NA,NA,2,8,110,1,2,2,24,3,4,"VIH, Sífilis, Hepatitis",Fongs,Risc Embaraç,4,3,3,4,4,2,1,4,1,3,1,3,1,3,2,1,2,1,1,1,2,4,1,3,3,1,3,3,3,2,3,3,3,3,2,19,1,1,2,26,1,1,2,2,1,2,1,2,2,1,1,1,2,7,4,1,1,2,3,
,NA,NA,NA,2,8,115,2,2,2,19,3,4,VIH,Gonorrea,98,3,2,3,NA,NA,1,1,NA,1,3,1,3,1,3,3,2,3,2,3,3,3,3,3,3,3,1,4,3,3,3,3,3,3,3,3,NA,1,2,NA,NA,2,1,1,1,2,2,1,2,2,2,2,2,4,4,1,1,1,2,2,
,NA,NA,NA,2,8,96,2,2,2,19,1,2,VIH,98,Embarassos no desitjats,4,3,3,4,3,3,2,3,2,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,1,2,NA,NA,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,4,
,NA,NA,NA,2,8,115,1,2,2,20,3,5,"VIH, Sífilis, Candidiasis",Balanitis,"Inseguretat, Incomoditat, No acceptació, Paranoia",3,3,3,3,3,2,2,3,3,3,2,3,1,4,4,1,2,2,2,4,4,4,1,3,3,1,3,4,4,2,2,2,2,2,2,19,1,1,2,8,1,1,2,1,1,1,1,2,1,1,1,2,6,6,4,2,4,3,4,
,NA,NA,NA,2,8,101,2,2,2,19,3,5,VIH,98,Embarassos,3,4,4,4,4,3,2,4,3,3,1,3,1,2,2,1,1,1,1,4,4,1,1,3,3,1,2,1,3,2,3,2,4,2,2,14,1,1,1,10,1,1,1,1,1,1,1,1,2,1,1,1,4,8,5,2,1,3,2,
,NA,NA,NA,2,8,112,1,2,3,20,3,6,"VIH, Papil·loma humà. Sífilis",98,98,3,3,1,3,3,1,1,3,1,3,1,3,1,2,3,1,3,1,1,1,4,4,1,3,3,4,2,2,3,1,3,3,3,2,1,16,1,2,NA,NA,1,1,2,2,1,1,1,1,1,1,1,1,10,1,2,2,2,1,1,
